Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       7/7           void std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::construct<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> > >(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >&&) [180]
                0.00    0.00       7/7           void std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::destroy<std::vector<unsigned int, std::allocator<unsigned int> > >(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*) [178]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [23]
[191]    0.0    0.00    0.00       7         unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [191]
                0.00    0.00      14/14          unsigned long* std::__miter_base<unsigned long*>(unsigned long*) [135]
                0.00    0.00       7/7           unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [188]
-----------------------------------------------
                0.00    0.00       7/7           void std::__relocate_object_a<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&) [190]
[192]    0.0    0.00    0.00       7         std::remove_reference<std::vector<unsigned int, std::allocator<unsigned int> >&>::type&& std::move<std::vector<unsigned int, std::allocator<unsigned int> >&>(std::vector<unsigned int, std::allocator<unsigned int> >&) [192]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&) [17]
[193]    0.0    0.00    0.00       7         std::vector<bool, std::allocator<bool> > const& std::forward<std::vector<bool, std::allocator<bool> > const&>(std::remove_reference<std::vector<bool, std::allocator<bool> > const&>::type&) [193]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy_aux<false>::__destroy<std::vector<unsigned int, std::allocator<unsigned int> >*>(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*) [229]
[194]    0.0    0.00    0.00       7         void std::_Destroy<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >*) [194]
                0.00    0.00       7/14          std::vector<unsigned int, std::allocator<unsigned int> >::~vector() [132]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<bool, std::allocator<bool> >::_M_initialize_range<bool const*>(bool const*, bool const*, std::forward_iterator_tag) [30]
[195]    0.0    0.00    0.00       7         std::iterator_traits<bool const*>::difference_type std::distance<bool const*>(bool const*, bool const*) [195]
                0.00    0.00       7/7           std::iterator_traits<bool const*>::iterator_category std::__iterator_category<bool const*>(bool const* const&) [189]
                0.00    0.00       7/7           std::iterator_traits<bool const*>::difference_type std::__distance<bool const*>(bool const*, bool const*, std::random_access_iterator_tag) [185]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::~_Vector_base() [241]
                0.00    0.00       4/5           void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >) [204]
[196]    0.0    0.00    0.00       5         std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_deallocate(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long) [196]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::deallocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long) [202]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::deallocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long) [202]
[197]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::deallocate(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long) [197]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::allocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, unsigned long) [203]
[198]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::allocate(unsigned long, void const*) [198]
                0.00    0.00       4/12          __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::max_size() const [145]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >) [204]
[199]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >::difference_type __gnu_cxx::operator-<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > > const&) [199]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >::base() const [108]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >) [204]
[200]    0.0    0.00    0.00       4         std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_check_len(unsigned long, char const*) const [200]
                0.00    0.00      16/16          std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::size() const [109]
                0.00    0.00       8/8           std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::max_size() const [149]
                0.00    0.00       4/25          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [90]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >) [204]
[201]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_allocate(unsigned long) [201]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::allocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, unsigned long) [203]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_deallocate(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long) [196]
